pl_name,hostname,discoverymethod,disc_facility,pl_rade,pl_radeerr1,pl_radeerr2,pl_orbper,pl_insol,st_mass,st_teff,st_rad,st_met,sy_dist
Kepler-1099 b,Kepler-1099,Transit,Kepler,2.83,0.43,-0.51,2.168452593,766.344,1.01,5837.0,1.0,-0.02,1022.8
Kepler-587 b,Kepler-587,Transit,Kepler,2.23,0.64,-0.17,10.94027841,70.965,0.92,5549.0,0.89,-0.05,787.894
K2-197 b,K2-197,Transit,K2,2.56,0.16,-0.16,8.357881,118.4501,1.0,5667.0,0.93,0.08,247.637
HD 158259 b,HD 158259,Radial Velocity,Haute-Provence Observatory,1.28228,0.0665152,-0.0665152,2.178,759.183,1.08,5801.89,1.21,,27.0498
Kepler-62 b,Kepler-62,Transit,Kepler,1.31,0.04,-0.04,5.714932,80.326,0.69,4925.0,0.64,-0.37,300.874
HD 21520 b,HD 21520,Transit,Transiting Exoplanet Survey Satellite (TESS),2.697,0.09,-0.09,25.1292,25.7431,1.09,5871.0,1.044,0.049,79.208
Kepler-115 c,Kepler-115,Transit,Kepler,2.6,0.5,-0.5,8.990889,209.101,1.042,5979.0,1.205,-0.0499,623.609
Kepler-231 b,Kepler-231,Transit,Kepler,1.73,0.12,-0.12,10.065275,14.879,0.58,3767.0,0.49,-0.1,316.618
Kepler-1142 b,Kepler-1142,Transit,Kepler,1.47,0.43,-0.18,18.3027248,147.817,0.97,5685.0,0.96,0.02,1273.51
Kepler-548 b,Kepler-548,Transit,Kepler,11.99,2.19,-1.1,4.454194338,237.035,0.93,5535.0,0.9,0.0,751.776
K2-226 b,K2-226,Transit,K2,1.53899305,0.10312262,-0.08630915,3.27109,332.7564,0.856,5288.0,0.889,-0.05,211.265
Kepler-1495 b,Kepler-1495,Transit,Kepler,2.94,0.72,-0.32,85.273256,9.1,1.03,5831.0,1.04,0.06,1355.54
Kepler-159 c,Kepler-159,Transit,Kepler,3.41,0.28,-0.28,43.595792,4.791,0.628,4625.0,0.663,-0.04,373.744
Kepler-1014 b,Kepler-1014,Transit,Kepler,2.39,0.21,-0.25,16.57110363,33.479,0.88,5388.0,0.84,-0.06,624.8
Kepler-1122 b,Kepler-1122,Transit,Kepler,2.04,0.27,-0.14,42.1917357,23.263,0.92,5544.0,0.89,-0.03,1230.42
TOI-4443.01,TOI-4443,Transit,Transiting Exoplanet Survey Satellite (TESS),1.7193265,0.1346603,-0.1346603,1.8498567,1194.2104,1.049133,5834.0,1.01733,,56.0739
Kepler-1730 b,Kepler-1730,Transit,Kepler,4.48524519,,,13.81019974,113.75,1.009,5942.0,1.142,-0.04,1427.08
Kepler-150 d,Kepler-150,Transit,Kepler,2.79,0.41,-0.41,12.56093,65.142,0.956,5560.0,0.939,0.12,891.092
Kepler-248 c,Kepler-248,Transit,Kepler,4.07,0.49,-0.49,16.239494,22.459,0.838,5190.0,0.831,0.17,738.792
Kepler-1047 b,Kepler-1047,Transit,Kepler,2.09,0.26,-0.17,56.1886887,28.851,1.08,5754.0,1.13,0.29,817.647
Kepler-55 b,Kepler-55,Transit,Kepler,2.43,,,27.9481449,6.642,0.62,4362.0,0.58,-0.01,578.796
Kepler-1184 b,Kepler-1184,Transit,Kepler,2.68,0.6,-0.3,53.5991044,18.039,1.05,5983.0,1.07,-0.04,1157.84
TOI-1266 c,TOI-1266,Transit,Transiting Exoplanet Survey Satellite (TESS),1.98,0.1,-0.1,18.8027,2.42,0.437,3563.0,0.4232,-0.109,36.0118
Kepler-547 b,Kepler-547,Transit,Kepler,4.0,0.13,-0.31,6.010384289,87.713,0.78,4828.0,0.73,0.01,378.972
Kepler-1488 c,Kepler-1488,Transit,Kepler,1.65156749,,,6.158269882,760.6,1.003,5710.0,1.524,0.0,905.825
HAT-P-57 b,HAT-P-57,Transit,HATNet,19.50366,4.03524,-4.03524,2.4653,2726.6328,2.77,6330.0,1.85,-0.25,279.86
TOI-150.01,TOI-150,Transit,Transiting Exoplanet Survey Satellite (TESS),14.067295,0.235389,-0.212971,5.857487,750.922,1.351,6255.0,1.526,0.28,336.267
TIC 86380416 b,TIC 86380416,Transit,Transiting Exoplanet Survey Satellite (TESS),2.4123612,0.29307308,-0.24128947,6.0408643461,,1.07,5723.74,0.989724,,244.68
Kepler-1033 b,Kepler-1033,Transit,Kepler,2.51,0.41,-0.18,7.56052806,159.422,0.94,5547.0,0.92,0.06,1455.5
TOI-7155 b,TOI-7155,Transit,Transiting Exoplanet Survey Satellite (TESS),2.40821473,0.34326283,-0.25569019,3.89489711981,116.253,0.755,4673.03,0.670748,,144.751
K2-154 b,K2-154,Transit,K2,1.99,0.21,-0.11,3.67626,57.5,0.65,4097.0,0.63,0.21,129.356
Kepler-79 e,Kepler-79,Transit,Kepler,3.49,0.14,-0.14,81.0659,18.78,1.165,6174.0,1.302,-0.0731,1020.72
K2-165 c,K2-165,Transit,K2,1.55409035,0.20925649,-0.11010438,4.382745,,0.834847,5185.0,0.803827,-0.05,134.591
Kepler-947 b,Kepler-947,Transit,Kepler,2.28,0.23,-0.23,26.9644317,51.95,0.9,5508.0,0.87,-0.07,1730.78
HD 114082 b,HD 114082,Radial Velocity,La Silla Observatory,11.2089807,0.33626942,-0.33626942,109.75,14.6733,1.47,6651.0,1.49,0.0,95.3906
TIC 46432937 b,TIC 46432937,Transit,Transiting Exoplanet Survey Satellite (TESS),13.31626907,0.33626942,-0.33626942,1.44044527,115.1312,0.563,3572.0,0.5299,0.323,90.5369
TOI-2529 b,TOI-2529,Transit,Transiting Exoplanet Survey Satellite (TESS),11.54525012,0.56044903,-0.56044903,64.5949,70.9731,1.11,5802.0,1.7,0.1,296.271
KOI-1599.01,KOI-1599,Transit,Kepler,1.9,0.3,-0.3,20.4415,44.8,1.02,5833.0,0.972,0.06,1131.64
Kepler-689 b,Kepler-689,Transit,Kepler,2.89,0.35,-0.23,22.36656079,35.337,0.91,5518.0,0.88,-0.01,1131.73
Kepler-1205 b,Kepler-1205,Transit,Kepler,1.41,0.1,-0.09,1.078390352,1038.493,0.84,5226.0,0.81,-0.04,698.485
Kepler-32 f,Kepler-32,Transit,Kepler,0.82,0.07,-0.07,0.74296,349.645,0.58,3900.0,0.53,0.0,323.847
Kepler-968 b,Kepler-968,Transit,Kepler,2.0,0.08,-0.08,3.692983728,103.909,0.76,4598.0,0.7,0.13,290.324
BD+20 594 b,BD+20 594,Transit,K2,2.57807,0.11209,-0.11209,41.6855,15.1513,1.67,5766.0,1.08,-0.15,179.461
Kepler-116 b,Kepler-116,Transit,Kepler,3.42,0.65,-0.65,5.968734,594.451,1.198,6142.0,1.454,0.07,955.168
Kepler-364 c,Kepler-364,Transit,Kepler,2.15,0.42,-0.42,59.980627,22.234,1.076,6108.0,1.284,-0.031,891.462
Kepler-516 b,Kepler-516,Transit,Kepler,5.74,1.43,-1.16,24.85462415,174.58,1.62,7099.0,2.02,0.01,687.094
Kepler-119 b,Kepler-119,Transit,Kepler,3.6,1.37,-1.37,2.422082,745.285,0.918,5595.0,0.839,0.01,701.996
WASP-75 b,WASP-75,Transit,SuperWASP,14.235,0.538,-0.538,2.484193,1657.0,1.14,6100.0,1.26,0.07,294.001
Kepler-1518 b,Kepler-1518,Transit,Kepler,3.05,0.92,-0.63,5.11177904,1079.458,1.54,6846.0,1.88,0.06,903.51
K2-270 c,K2-270,Transit,K2,2.95,0.16,-0.16,4.400028,122.7722,0.85,4877.0,0.77,0.26,280.518
Kepler-550 b,Kepler-550,Transit,Kepler,4.42,0.34,-0.27,8.600104109,77.258,0.87,5322.0,0.83,-0.02,531.944
Kepler-763 d,Kepler-763,Transit,Kepler,1.67,0.08,-0.12,6.50327035,98.81,0.8,4999.0,0.843,0.18,962.459
Kepler-812 b,Kepler-812,Transit,Kepler,3.55,1.35,-0.68,10.11716531,421.917,1.45,6761.0,1.71,0.02,1482.74
WASP-23 b,WASP-23,Transit,SuperWASP,10.783,0.527,-0.628,2.9444256,317.4314,0.78,5150.0,0.765,-0.05,207.49
Kepler-686 b,Kepler-686,Transit,Kepler,12.15,1.97,-1.01,1.594745463,2132.903,0.94,5649.0,0.92,-0.07,1490.94
Kepler-184 b,Kepler-184,Transit,Kepler,2.36,1.33,-1.33,10.687576,70.361,0.872,5788.0,0.873,-0.1958,610.326
Kepler-343 b,Kepler-343,Transit,Kepler,2.41,0.51,-0.51,8.96855,206.072,1.055,5807.0,1.433,0.1445,927.193
Kepler-1378 b,Kepler-1378,Transit,Kepler,2.2,0.71,-0.14,11.95398936,14.867,0.7,4407.0,0.67,0.03,506.434
Kepler-229 c,Kepler-229,Transit,Kepler,4.92,1.74,-1.74,16.068638,21.637,0.808,5120.0,0.728,0.06,826.265
Kepler-561 b,Kepler-561,Transit,Kepler,6.96,1.21,-0.61,58.3620495,7.565,0.96,5646.0,0.94,0.02,621.378
Kepler-1272 b,Kepler-1272,Transit,Kepler,2.37,0.7,-0.32,51.1309704,34.433,1.06,5926.0,1.09,0.06,1206.37
TOI-2019 b,TOI-2019,Transit,Transiting Exoplanet Survey Satellite (TESS),5.33275337,0.26371361,-0.20823795,15.3444,126.052,1.1832,5626.0,1.7457,0.409,198.007
Kepler-161 b,Kepler-161,Transit,Kepler,2.12,0.14,-0.14,4.921355,123.4,0.853,5078.0,0.806,0.24,434.632
Kepler-75 b,Kepler-75,Transit,Kepler,11.77,0.34,-0.34,8.8849116,106.484,0.91,5200.0,0.89,0.3,835.356
Kepler-292 e,Kepler-292,Transit,Kepler,2.67,0.35,-0.35,11.97901,50.924,0.865,5299.0,0.826,0.04,1056.48
Kepler-981 b,Kepler-981,Transit,Kepler,2.31,0.3,-0.18,4.469757736,337.471,0.98,5718.0,0.96,0.01,878.082
Kepler-176 b,Kepler-176,Transit,Kepler,1.43,0.73,-0.73,5.433074,123.802,0.86,5232.0,0.891,0.13,527.321
Kepler-726 b,Kepler-726,Transit,Kepler,3.26,0.32,-0.35,21.80451088,25.296,0.88,5452.0,0.85,-0.09,762.081
Kepler-594 b,Kepler-594,Transit,Kepler,2.18,0.22,-0.15,13.64618192,59.396,0.91,5485.0,0.87,-0.03,769.2
Kepler-238 d,Kepler-238,Transit,Kepler,3.07,0.57,-0.57,13.233549,213.48,1.229,5751.0,1.43,0.34,1798.75
Kepler-404 c,Kepler-404,Transit,Kepler,1.72,0.85,-0.85,14.751166,33.153,0.86,5654.0,0.884,-0.03,812.524
Kepler-1936 b,Kepler-1936,Transit,Kepler,3.16615594,,,126.5569992,9.4,1.419,6501.0,1.854,0.1,871.096
Kepler-1211 b,Kepler-1211,Transit,Kepler,2.55,0.42,-0.41,11.01816836,130.9,0.96,5705.0,0.94,-0.08,1826.53
Kepler-224 e,Kepler-224,Transit,Kepler,1.97,0.15,-0.15,18.643577,18.732,0.777,5018.0,0.676,-0.06,782.088
TIC 445839811 b,TIC 445839811,Transit,Transiting Exoplanet Survey Satellite (TESS),2.47771211,0.3970467,-0.37972982,11.1086260318,,0.95,5408.25,0.850041,0.0292,235.655
Kepler-1759 b,Kepler-1759,Transit,Kepler,0.9037791,,,3.720230103,195.7,0.76,5017.0,0.797,-0.02,385.348
Kepler-1215 b,Kepler-1215,Transit,Kepler,1.22,0.18,-0.12,4.76703963,253.964,0.95,5616.0,0.93,0.01,661.022
Kepler-716 b,Kepler-716,Transit,Kepler,2.9,0.35,-0.17,10.37168453,42.493,0.83,5099.0,0.78,0.0,635.009
HAT-P-4 b,HAT-P-4,Transit,HATNet,14.28,0.549,-0.673,3.056536,1438.0,1.248,5860.0,1.596,0.24,320.451
TOI-1691 b,TOI-1691,Transit,Transiting Exoplanet Survey Satellite (TESS),3.66,0.236,-0.207,16.736888935,59.13,1.03,5759.0,1.0,0.052,111.445
Kepler-1045 b,Kepler-1045,Transit,Kepler,2.69,0.21,-0.16,26.41045478,19.127,0.86,5301.0,0.82,-0.03,942.485
WASP-144 b,WASP-144,Transit,SuperWASP-South,9.52765,0.56045,-0.56045,2.2783152,775.8849,0.81,5200.0,0.81,0.18,355.513
TIC 139702105 b,TIC 139702105,Transit,Transiting Exoplanet Survey Satellite (TESS),2.45316949,0.29500474,-0.24622913,6.83601903383,,0.9,5742.35,1.25423,-0.28,91.7884
HATS-68 b,HATS-68,Transit,HATSouth,13.809488,0.437151,-0.325061,3.5862202,1521.0,1.351,6147.0,1.748,0.21,603.955
Kepler-170 b,Kepler-170,Transit,Kepler,3.2,0.22,-0.22,7.930592,136.522,1.066,5679.0,1.035,0.39,738.657
WASP-88 b,WASP-88,Transit,SuperWASP,16.36514,2.35389,-2.35389,4.954,1489.5543,0.94,6430.0,1.8,-0.08,523.756
Kepler-357 c,Kepler-357,Transit,Kepler,2.67,1.57,-1.57,16.85837,19.404,0.794,5036.0,0.834,0.06,688.573
Kepler-312 c,Kepler-312,Transit,Kepler,3.15,0.61,-0.61,19.747412,165.824,1.314,6115.0,1.467,0.15,797.72
Kepler-744 b,Kepler-744,Transit,Kepler,1.62,0.12,-0.09,12.06222443,62.955,0.94,5594.0,0.93,0.0,449.964
TIC 437041147 b,TIC 437041147,Transit,Transiting Exoplanet Survey Satellite (TESS),2.21526814,0.32466894,-0.29917369,3.82301421497,,0.931,5224.36,0.961092,0.2428,246.6
Kepler-1167 b,Kepler-1167,Transit,Kepler,1.71,0.12,-0.12,1.003933739,1039.697,0.79,4971.0,0.75,-0.05,820.905
Kepler-1987 b,Kepler-1987,Transit,Kepler,1.23,0.11,-0.09,2.345863002,233.38,0.799,4769.0,0.714,0.12,595.683
Kepler-28 c,Kepler-28,Transit,Kepler,1.857,0.042,-0.042,8.99,35.898,0.684,4499.3,0.664,0.1451,438.359
Kepler-173 c,Kepler-173,Transit,Kepler,2.43,1.21,-1.21,8.005777,258.418,1.067,6031.0,0.949,0.0357,833.165
Kepler-127 c,Kepler-127,Transit,Kepler,2.66,0.14,-0.14,29.393195,61.688,1.248,6106.0,1.359,0.2142,352.794
Kepler-661 b,Kepler-661,Transit,Kepler,3.07,0.12,-0.21,6.029301321,45.528,0.7,4483.0,0.67,-0.05,534.788
Kepler-381 d,Kepler-381,Transit,Kepler,1.0667865,,,8.256299973,436.7,1.198,6197.0,2.188,-0.32,267.323
Kepler-1739 b,Kepler-1739,Transit,Kepler,2.43056832,,,7.343709946,117.5,0.865,5757.0,0.762,-0.5,783.666
Kepler-1254 d,Kepler-1254,Transit,Kepler,1.31,0.09,-0.11,5.72717226,71.31,0.78,4985.0,0.75,-0.1,622.818
K2-45 b,K2-45,Transit,K2,6.71,0.0,0.0,1.7292684,100.0,0.503,4103.0,0.445,,495.317
OGLE-TR-56 b,OGLE-TR-56,Transit,OGLE,15.278,1.031,-1.009,1.2119189,3942.3204,1.228,6050.0,1.363,0.25,282.83913869
K2-405 b,K2-405,Transit,K2,4.569,0.085,-0.123,3.435471,146.577,1.034,4927.0,0.765,0.132,197.234
TOI-4515 b,TOI-4515,Transit,Transiting Exoplanet Survey Satellite (TESS),12.17,0.43,-0.43,15.266446,42.2987,0.949,5433.0,0.86,0.05,193.499
Kepler-96 b,Kepler-96,Transit,Kepler,2.67,0.22,-0.22,16.2385,57.524,1.0,5690.0,1.02,0.04,122.881
Kepler-180 b,Kepler-180,Transit,Kepler,1.5,0.67,-0.67,13.817124,72.119,0.95,5731.0,1.063,0.03,695.65
NGTS-6 b,NGTS-6,Transit,Next-Generation Transit Survey (NGTS),14.863134,1.087273,-1.255408,0.882059,983.4246,0.767,4730.0,0.754,0.11,308.262
Kepler-1756 b,Kepler-1756,Transit,Kepler,1.47199944,,,2.355750084,338.4,0.781,4915.0,0.812,0.16,
Kepler-1064 b,Kepler-1064,Transit,Kepler,1.55,0.07,-0.05,16.54080322,24.87,0.85,5153.0,0.79,0.0,374.0
Kepler-1146 b,Kepler-1146,Transit,Kepler,1.23,0.1,-0.08,2.352265797,227.962,0.74,4692.0,0.7,-0.06,703.038
Kepler-667 b,Kepler-667,Transit,Kepler,4.73,0.39,-0.28,41.43962808,71.817,0.91,5327.0,0.87,0.15,2302.45
Kepler-772 b,Kepler-772,Transit,Kepler,1.82,0.37,-0.24,12.99207337,264.576,0.98,5714.0,1.11,0.03,1130.21
Kepler-1921 c,Kepler-1921,Transit,Kepler,1.41,0.33,-0.57,3.15722086,2436.47,1.251,6120.0,2.0,0.02,928.989
K2-390 b,K2-390,Transit,K2,4.662,0.313,-0.343,3.312792,260.965,0.789,5558.0,0.966,-0.116,456.122
K2-369 b,K2-369,Transit,K2,1.313,0.101,-0.095,5.761612,,0.735,5682.0,0.881,-0.234,185.55
Kepler-1056 b,Kepler-1056,Transit,Kepler,3.01,1.33,-0.6,27.495606,56.91,1.12,6127.0,1.2,0.02,982.51
Kepler-1554 b,Kepler-1554,Transit,Kepler,2.9,0.23,-0.27,198.088774,1.014,0.84,5297.0,0.81,-0.1,946.847
Kepler-234 c,Kepler-234,Transit,Kepler,3.51,1.56,-1.56,7.21205,273.304,1.129,6224.0,1.113,0.22,1733.1
WASP-13 b,WASP-13,Transit,SuperWASP,13.67498,1.56926,-1.56926,4.35301,617.309,0.72,5950.0,1.37,0.0,227.537
Kepler-1963 b,Kepler-1963,Transit,Kepler,0.74437023,,,1.962260008,612.3,0.915,5726.0,0.979,-0.1,492.847
NGTS-33 b,NGTS-33,Transit,Transiting Exoplanet Survey Satellite (TESS),18.38272835,0.78462865,-0.78462865,2.827972,2620.0,1.6,7437.0,1.47,-0.11,437.855
Kepler-310 d,Kepler-310,Transit,Kepler,2.47,1.15,-1.15,92.876125,3.664,0.854,5797.0,0.876,-0.12,602.268
Kepler-161 c,Kepler-161,Transit,Kepler,2.05,0.15,-0.15,7.06424,76.201,0.853,5078.0,0.806,0.24,434.632
Kepler-1169 b,Kepler-1169,Transit,Kepler,0.94,0.06,-0.06,6.11009134,348.046,1.24,6191.0,1.23,0.26,522.823
Kepler-879 c,Kepler-879,Transit,Kepler,0.4,0.1,-0.1,0.646716,,0.974,5456.75,1.022,0.05,802.672
Kepler-784 c,Kepler-784,Transit,Kepler,1.55,0.24,-0.36,17.157236,119.87,1.016,5676.0,1.487,0.1,1303.72
Kepler-149 c,Kepler-149,Transit,Kepler,1.61,0.24,-0.24,55.328328,10.084,1.013,5381.0,0.953,0.3805,571.034
Kepler-1458 b,Kepler-1458,Transit,Kepler,2.76,0.42,-0.21,47.9872764,8.293,0.96,5653.0,0.94,0.02,544.45
Kepler-1935 b,Kepler-1935,Transit,Kepler,2.50271696,,,3.951400042,324.78,0.845,5570.0,0.899,-0.18,904.702
Kepler-920 c,Kepler-920,Transit,Kepler,3.8,0.58,-0.28,100.8274113,3.986,0.89,5403.0,0.85,0.0,1001.68
Kepler-1864 b,Kepler-1864,Transit,Kepler,0.75408365,,,3.881510019,427.6,1.03,5854.0,0.979,0.06,298.894
K2-110 b,K2-110,Transit,K2,2.592,0.098,-0.097,13.86375,27.7,0.738,5010.0,0.713,-0.34,116.474
Kepler-1110 b,Kepler-1110,Transit,Kepler,2.66,0.38,-0.26,9.69312032,43.136,0.73,4781.0,0.7,-0.16,726.828
Kepler-960 b,Kepler-960,Transit,Kepler,2.29,0.07,-0.25,3.12686223,129.223,0.77,4755.0,0.72,0.02,284.916
Kepler-348 b,Kepler-348,Transit,Kepler,1.52,0.29,-0.29,7.05677,438.942,1.189,6177.0,1.359,-0.03,570.783
Kepler-1533 b,Kepler-1533,Transit,Kepler,3.46,1.49,-0.68,308.5471,4.786,1.31,6431.0,1.51,0.03,966.801
Kepler-129 c,Kepler-129,Transit,Kepler,2.52,0.07,-0.07,82.2,17.554,1.178,5770.0,1.653,0.29,408.845
Kepler-880 b,Kepler-880,Transit,Kepler,2.66,1.05,-0.44,7.71468975,586.169,1.46,6761.0,1.74,0.03,601.324
Kepler-1189 b,Kepler-1189,Transit,Kepler,1.77,0.52,-0.48,3.78858982,449.936,1.11,6012.0,1.16,0.08,782.852
TIC 62895484 b,TIC 62895484,Transit,Transiting Exoplanet Survey Satellite (TESS),3.49391667,0.34644116,-0.29602076,2.83985434327,,0.98,5520.79,0.874291,0.0985,294.857
Kepler-313 c,Kepler-313,Transit,Kepler,2.57,0.42,-0.42,32.273273,51.1,1.114,5727.0,1.536,0.26,1079.39524871
TOI-4342 c,TOI-4342,Transit,Transiting Exoplanet Survey Satellite (TESS),2.349,0.094,-0.092,10.688662,11.6,0.587,3866.0,0.598,0.26,61.5204
OGLE-TR-182 b,OGLE-TR-182,Transit,OGLE,12.666,2.69,-0.897,3.9791,669.0373,1.14,5924.0,1.14,0.37,2501.75
Kepler-1374 b,Kepler-1374,Transit,Kepler,2.29,0.2,-0.18,10.65276707,59.789,0.85,5323.0,0.81,-0.13,1078.46
Kepler-215 e,Kepler-215,Transit,Kepler,1.75,0.41,-0.41,68.16101,7.444,0.788,5739.0,1.027,-0.4425,485.997
Kepler-1942 b,Kepler-1942,Transit,Kepler,2.1170287,,,4.626049995,247.34,0.852,5834.0,0.797,-0.5,842.492
Kepler-417 b,Kepler-417,Transit Timing Variations,Kepler,2.31,0.86,-0.17,12.331,43.624,0.9,5177.0,0.806,-0.204,973.989
Kepler-193 b,Kepler-193,Transit,Kepler,2.39,1.08,-1.08,11.38848,117.303,1.051,6335.0,1.147,0.0,1009.1
Kepler-549 c,Kepler-549,Transit,Kepler,2.93,0.25,-0.59,117.040498,2.51,0.88,5360.0,0.84,-0.03,635.145
Kepler-327 c,Kepler-327,Transit,Kepler,1.03,0.05,-0.05,5.212333,28.272,0.591913,3799.0,0.492,-0.2,241.987
NGTS-27 b,NGTS-27,Transit,Transiting Exoplanet Survey Satellite (TESS),15.64773706,0.42594127,-0.39231432,3.3704181,1680.0,1.07,5700.0,1.77,0.0,942.122
Kepler-1600 b,Kepler-1600,Transit,Kepler,3.13,0.28,-0.17,386.370548,0.4,0.86,5214.0,0.82,0.07,1030.81
Kepler-340 b,Kepler-340,Transit,Kepler,2.53,0.6,-0.6,14.844387,274.318,1.65,6620.0,1.85,0.06,808.762
Kepler-299 b,Kepler-299,Transit,Kepler,1.32,0.27,-0.27,2.927128,622.067,1.004,5617.0,1.032,0.12,1052.24
Kepler-228 d,Kepler-228,Transit,Kepler,4.04,1.85,-1.85,11.094286,122.778,1.006,6043.0,1.014,0.18,1644.61
Kepler-1419 b,Kepler-1419,Transit,Kepler,2.86,0.66,-0.29,42.5215895,21.243,1.01,5796.0,1.01,0.04,1498.58
Kepler-235 d,Kepler-235,Transit,Kepler,2.05,0.1,-0.1,20.060548,4.03,0.581,4255.0,0.554,-0.51,428.018
Kepler-202 b,Kepler-202,Transit,Kepler,1.63,0.1,-0.1,4.069427,108.504,0.683,4668.0,0.667,-0.21,285.111
Kepler-1624 b,Kepler-1624,Transit,Kepler,6.59,0.17,-0.17,3.290314,6.01,0.541,3768.0,0.552,0.269,258.979
K2-271 b,K2-271,Transit,K2,7.28,0.23,-0.23,8.562421,133.8067,0.83,5644.0,0.99,-0.3,564.454
Kepler-1752 b,Kepler-1752,Transit,Kepler,4.54060463,,,56.35850143,7.29,0.824,5446.0,0.821,-0.2,962.888
Kepler-1289 b,Kepler-1289,Transit,Kepler,1.52,0.49,-0.24,7.99019627,223.442,1.1,6080.0,1.17,0.02,1053.57
Kepler-963 c,Kepler-963,Transit,Kepler,0.6,0.2,-0.2,0.919783,,0.821,5169.47,0.928,-0.02,771.494
K2-415 b,K2-415,Transit,K2,1.015,0.051,-0.0051,4.0179694,4.82,0.1635,3173.0,0.1965,-0.13,21.8182
Kepler-1007 b,Kepler-1007,Transit,Kepler,1.44,0.07,-0.07,5.185002073,42.62,0.73,4587.0,0.7,0.03,365.0
K2-75 b,K2-75,Transit,K2,2.67,0.32,-0.32,7.8142,430.0,1.16,5995.0,1.56,0.3,561.93
Kepler-551 b,Kepler-551,Transit,Kepler,2.73,0.25,-0.15,12.3764661,14.386,0.65,4286.0,0.63,-0.09,311.175
Kepler-181 c,Kepler-181,Transit,Kepler,1.99,0.98,-0.98,4.302149,168.188,0.81,5333.0,0.749,-0.04,609.283
Kepler-268 c,Kepler-268,Transit,Kepler,3.38,0.69,-0.69,83.446393,13.662,1.109,6081.0,1.274,0.0009,851.87
K2-268 b,K2-268,Transit,K2,1.5,0.12,-0.07,2.151676,392.1704,0.84,5106.0,0.78,0.03,327.783
Kepler-924 b,Kepler-924,Transit,Kepler,3.07,1.11,-0.61,61.0370117,19.997,1.14,6167.0,1.23,0.01,1053.04
Kepler-1186 b,Kepler-1186,Transit,Kepler,2.23,0.36,-0.22,16.07677615,85.385,0.95,5635.0,0.93,0.0,1337.25
Kepler-1492 b,Kepler-1492,Transit,Kepler,1.49,0.28,-0.16,16.75255007,11.523,0.77,4712.0,0.72,0.06,331.553
EPIC 206317286 c,EPIC 206317286,Transit,K2,2.094,0.176,-0.16,17.515472,,0.832,4752.0,0.758,0.019,314.35
Kepler-1986 b,Kepler-1986,Transit,Kepler,1.89,0.35,-0.15,19.5489666,26.62,0.776,5549.0,0.732,-0.54,912.085
Kepler-1448 b,Kepler-1448,Transit,Kepler,1.61,0.21,-0.16,12.27065865,86.645,0.95,5774.0,0.93,-0.16,768.903
Kepler-465 b,Kepler-465,Transit,Kepler,2.95,0.25,-0.16,9.940672466,227.82,1.23,6310.0,1.29,0.09,553.077
Kepler-953 c,Kepler-953,Transit,Kepler,1.19,0.11,-0.09,9.10967112,121.04,0.95,5416.0,0.99,0.26,258.893
Kepler-92 c,Kepler-92,Transit,Kepler,2.6,0.08,-0.08,26.723,106.207,1.21,5883.0,1.7,0.1381,477.992
EPIC 248847494 b,EPIC 248847494,Transit,K2,12.44199,0.78463,-0.78463,3650.0,0.19,0.9,4898.0,2.7,-0.23,551.886
Kepler-1636 b,Kepler-1636,Transit,Kepler,3.23,0.76,-0.35,425.47785,1.217,1.01,5797.0,1.02,0.03,1947.54
Kepler-1822 b,Kepler-1822,Transit,Kepler,2.64755943,,,22.13339996,15.65,0.782,5165.0,0.702,-0.32,897.597
Kepler-164 c,Kepler-164,Transit,Kepler,2.73,0.52,-0.52,10.945723,131.487,1.036,5888.0,1.148,0.0,890.758
K2-100 b,K2-100,Transit,K2,3.88,0.16,-0.16,1.6739035,1915.0,1.15,5945.0,1.24,0.22,188.959
K2-80 b,K2-80,Transit,K2,2.01,0.3,-0.3,19.0918,32.5,0.9,5441.0,0.87,0.07,200.802
Kepler-649 b,Kepler-649,Transit,Kepler,2.26,0.14,-0.12,29.90722674,25.147,0.97,5871.0,0.94,-0.17,513.748
Kepler-1002 b,Kepler-1002,Transit,Kepler,1.71,0.06,-0.05,4.336429331,981.68,1.22,6144.0,1.57,0.04,408.303
Kepler-246 c,Kepler-246,Transit,Kepler,1.5,0.76,-0.76,11.187161,43.208,0.853,5206.0,0.831,0.2,626.078
WASP-62 b,WASP-62,Transit,SuperWASP,14.79588,0.89672,-0.89672,4.41195,1817.8874,1.11,6230.0,1.23,0.04,175.631
Kepler-1473 b,Kepler-1473,Transit,Kepler,1.19,0.09,-0.08,14.4273551,111.011,1.09,6046.0,1.09,-0.01,652.253
Kepler-384 c,Kepler-384,Transit,Kepler,1.13,0.33,-0.33,45.348269,40.099,0.882,5577.0,0.882,-0.29,895.678
Kepler-191 b,Kepler-191,Transit,Kepler,1.34,0.66,-0.66,9.939632,50.2,0.857,5282.0,0.789,0.13,594.464
NGTS-8 b,NGTS-8,Transit,Next-Generation Transit Survey (NGTS),12.21781,0.33627,-0.33627,2.4997,503.0,0.89,5241.0,0.98,0.24,428.976
TOI-784 b,HD 307842,Transit,Transiting Exoplanet Survey Satellite (TESS),1.93,0.11,-0.09,2.7970365,413.894,0.91,5558.0,0.907,-0.13,64.5997
EPIC 228836835 b,EPIC 228836835,Transit,K2,1.1,0.3,-0.2,0.728113,,0.418179,3782.0,0.32,-0.18,150.124
